fecha,peso
2024-08-19 14:07:00,3.39
2024-08-19 14:07:00,3.295
2024-08-19 14:07:00,3.065
2024-08-19 14:07:00,3.065
2024-08-19 14:07:00,3.395
2024-08-19 14:07:00,3.595
2024-08-19 14:07:00,3.385
2024-08-19 14:07:00,3.425
2024-08-19 14:07:00,3.335
2024-08-19 14:07:00,3.355
2024-08-19 14:07:00,3.495
2024-08-19 14:07:00,3.43
2024-08-19 14:07:00,3.415
2024-08-19 14:07:00,3.395
2024-08-19 14:06:00,3.295
2024-08-19 14:06:00,3.485
2024-08-19 14:06:00,3.455
2024-08-19 14:06:00,3.135
2024-08-19 14:06:00,3.175
2024-08-19 14:06:00,3.35
2024-08-19 14:06:00,3.385
2024-08-19 14:06:00,3.415
2024-08-19 14:06:00,3.155
2024-08-19 14:06:00,3.485
2024-08-19 14:06:00,3.275
2024-08-19 14:06:00,3.215
2024-08-19 14:06:00,3.055
2024-08-19 14:05:00,3.275
2024-08-19 14:05:00,3.285
2024-08-19 14:05:00,3.225
2024-08-19 14:05:00,3.255
2024-08-19 14:05:00,3.145
2024-08-19 14:05:00,3.265
2024-08-19 14:05:00,3.285
2024-08-19 14:05:00,3.285
2024-08-19 14:05:00,3.375
2024-08-19 14:05:00,3.395
2024-08-19 14:05:00,3.32
2024-08-19 14:05:00,3.175
2024-08-19 14:05:00,3.235
2024-08-19 14:05:00,3.095
2024-08-19 14:05:00,3.185
2024-08-19 14:05:00,3.395
2024-08-19 14:05:00,3.215
2024-08-19 14:05:00,3.315
2024-08-19 14:05:00,3.135
2024-08-19 14:04:00,3.27
2024-08-19 14:04:00,3.035
2024-08-19 14:04:00,3.315
2024-08-19 14:04:00,3.275
2024-08-19 14:04:00,2.945
2024-08-19 14:04:00,3.415
2024-08-19 14:04:00,3.295
2024-08-19 14:04:00,3.445
2024-08-19 14:04:00,3.3
2024-08-19 14:04:00,3.215
2024-08-19 14:04:00,3.375
2024-08-19 14:04:00,3.275
2024-08-19 14:04:00,3.575
2024-08-19 14:03:00,3.195
2024-08-19 14:03:00,3.26
2024-08-19 14:03:00,3.415
2024-08-19 14:03:00,3.385
2024-08-19 14:03:00,3.335
2024-08-19 13:57:00,3.475
2024-08-19 13:57:00,3.315
2024-08-19 13:57:00,3.475
2024-08-19 13:57:00,3.365
2024-08-19 13:57:00,3.465
2024-08-19 13:57:00,3.375
2024-08-19 13:57:00,3.265
2024-08-19 13:57:00,3.33
2024-08-19 13:57:00,3.575
2024-08-19 13:56:00,3.4
2024-08-19 13:56:00,3.415
2024-08-19 13:56:00,3.385
2024-08-19 13:56:00,3.535
2024-08-19 13:56:00,3.425
2024-08-19 13:56:00,3.475
2024-08-19 13:56:00,3.355
2024-08-19 13:55:00,3.455
2024-08-19 13:55:00,3.325
2024-08-19 13:55:00,3.315
2024-08-19 13:55:00,3.415
2024-08-19 13:55:00,3.555
2024-08-19 13:54:00,3.495
2024-08-19 13:54:00,3.535
2024-08-19 13:54:00,3.505
2024-08-19 13:54:00,3.33
2024-08-19 13:54:00,3.415
2024-08-19 13:53:00,3.235
2024-08-19 13:53:00,3.665
2024-08-19 13:53:00,3.565
2024-08-19 13:53:00,3.205
2024-08-19 13:52:00,3.255
2024-08-19 13:52:00,3.265
2024-08-19 13:52:00,3.53
2024-08-19 13:52:00,3.255
2024-08-19 13:52:00,3.375
2024-08-19 13:52:00,3.565
2024-08-19 13:52:00,3.445
2024-08-19 13:52:00,3.235
2024-08-19 13:51:00,3.565
2024-08-19 13:51:00,3.655
2024-08-19 13:51:00,3.235
2024-08-19 13:50:00,3.285
2024-08-19 13:49:00,3.33
2024-08-19 13:49:00,3.335
2024-08-19 13:49:00,3.345
2024-08-19 13:48:00,3.315
2024-08-19 13:48:00,3.575
2024-08-19 13:48:00,3.475
2024-08-19 13:47:00,3.335
2024-08-19 13:47:00,3.485
2024-08-19 13:47:00,3.465
2024-08-19 13:47:00,3.265
2024-08-19 13:46:00,3.395
2024-08-19 13:46:00,3.265
2024-08-19 13:46:00,3.295
2024-08-19 13:46:00,3.375
2024-08-19 13:45:00,3.245
2024-08-19 13:45:00,3.405
2024-08-19 13:45:00,3.44
2024-08-19 13:44:00,3.485
2024-08-19 13:44:00,3.335
2024-08-19 13:44:00,3.335
2024-08-19 13:43:00,3.305
2024-08-19 13:43:00,3.345
2024-08-19 13:43:00,3.275
2024-08-19 13:42:00,3.264
2024-08-19 13:41:00,3.355
2024-08-19 13:41:00,3.195
2024-08-19 13:41:00,3.305
2024-08-19 13:41:00,3.485
2024-08-19 13:41:00,3.315
2024-08-19 13:39:00,3.105
2024-08-19 13:39:00,3.215
2024-08-19 13:39:00,3.405
2024-08-19 13:39:00,3.305
2024-08-19 13:39:00,3.345
2024-08-19 13:38:00,3.155
2024-08-19 13:38:00,3.325
2024-08-19 13:38:00,3.305
2024-08-19 13:38:00,3.245
2024-08-19 13:38:00,3.435
2024-08-19 13:37:00,3.465
2024-08-19 13:37:00,3.245
2024-08-19 13:37:00,3.465
2024-08-19 13:34:00,3.305
2024-08-19 13:34:00,3.445
2024-08-19 13:34:00,3.225
2024-08-19 13:34:00,3.455
2024-08-19 13:34:00,3.415
2024-08-19 13:34:00,3.43
2024-08-19 13:33:00,3.425
2024-08-19 13:32:00,3.515
2024-08-19 13:32:00,3.355
2024-08-19 13:32:00,3.725
2024-08-19 13:32:00,3.185
2024-08-19 13:32:00,3.395
2024-08-19 13:32:00,3.605
2024-08-19 13:32:00,3.245
2024-08-19 13:32:00,3.175
2024-08-19 13:32:00,3.265
2024-08-19 13:32:00,3.255
2024-08-19 13:32:00,3.435
2024-08-19 13:31:00,3.355
2024-08-19 13:31:00,3.465
2024-08-19 13:31:00,3.375
2024-08-19 13:31:00,3.325
2024-08-19 13:31:00,3.405
2024-08-19 13:31:00,3.315
2024-08-19 13:31:00,3.215
2024-08-19 13:30:00,3.275
2024-08-19 13:30:00,3.605
2024-08-19 13:30:00,3.485
2024-08-19 13:30:00,3.295
2024-08-19 13:30:00,3.445
2024-08-19 13:30:00,3.425
2024-08-19 13:29:00,3.305
2024-08-19 13:29:00,3.275
2024-08-19 13:29:00,3.145
2024-08-19 13:29:00,3.235
2024-08-19 13:29:00,3.345
2024-08-19 13:29:00,3.285
2024-08-19 13:28:00,3.285
2024-08-19 13:28:00,3.455
2024-08-19 13:28:00,3.435
2024-08-19 13:27:00,3.505
2024-08-19 13:27:00,3.435
2024-08-19 13:27:00,3.265
2024-08-19 13:26:00,3.315
2024-08-19 13:26:00,3.235
2024-08-19 13:26:00,3.485
2024-08-19 13:26:00,3.515
2024-08-19 13:26:00,3.555
2024-08-19 13:26:00,3.23
2024-08-19 13:26:00,3.895
2024-08-19 13:25:00,3.485
2024-08-19 13:25:00,3.205
2024-08-19 13:25:00,3.285
2024-08-19 13:25:00,3.315
2024-08-19 13:24:00,3.365
2024-08-19 13:23:00,3.325
2024-08-19 13:23:00,3.47
2024-08-19 13:23:00,3.495
2024-08-19 13:23:00,3.23
2024-08-19 13:23:00,3.335
2024-08-19 13:23:00,3.225
2024-08-19 13:22:00,3.275
2024-08-19 13:22:00,3.485
2024-08-19 13:21:00,3.365
2024-08-19 13:21:00,3.485
2024-08-19 13:21:00,3.325
2024-08-19 13:21:00,3.275
2024-08-19 13:21:00,3.205
2024-08-19 13:20:00,3.245
2024-08-19 13:20:00,3.335
2024-08-19 13:20:00,3.325
2024-08-19 13:20:00,3.285
2024-08-19 13:20:00,3.275
2024-08-19 13:20:00,3.445
2024-08-19 13:20:00,3.415
2024-08-19 13:20:00,3.415
2024-08-19 13:20:00,3.315
2024-08-19 13:20:00,3.435
2024-08-19 13:19:00,3.465
2024-08-19 13:19:00,3.405
2024-08-19 13:19:00,3.445
2024-08-19 13:19:00,3.195
2024-08-19 13:19:00,3.355
2024-08-19 13:19:00,3.275
2024-08-19 13:19:00,3.445
2024-08-19 13:19:00,3.355
2024-08-19 13:19:00,3.445
2024-08-19 13:18:00,3.335
2024-08-19 13:18:00,3.255
2024-08-19 13:18:00,3.145
2024-08-19 13:18:00,3.29
2024-08-19 13:18:00,3.295
2024-08-19 13:18:00,3.405
2024-08-19 13:17:00,3.315
2024-08-19 13:17:00,3.405
2024-08-19 13:17:00,3.495
2024-08-19 13:17:00,3.615
2024-08-19 13:17:00,3.365
2024-08-19 13:17:00,3.455
2024-08-19 13:17:00,3.625
2024-08-19 13:16:00,3.18
2024-08-19 13:16:00,3.345
2024-08-19 13:16:00,3.285
2024-08-19 13:16:00,3.405
2024-08-19 13:16:00,3.235
2024-08-19 13:16:00,3.575
2024-08-19 13:15:00,3.455
2024-08-19 13:14:00,3.625
2024-08-19 13:14:00,3.235
2024-08-19 13:14:00,3.345
2024-08-19 13:08:00,3.335
2024-08-19 13:08:00,3.595
2024-08-19 13:08:00,3.235
2024-08-19 13:07:00,3.295
2024-08-19 13:07:00,3.475
2024-08-19 13:07:00,3.3
2024-08-19 13:07:00,3.555
2024-08-19 13:06:00,3.335
2024-08-19 13:05:00,3.265
2024-08-19 13:05:00,3.445
2024-08-19 13:01:00,3.275
2024-08-19 13:01:00,3.405
2024-08-19 13:01:00,3.345
2024-08-19 13:01:00,3.185
2024-08-19 13:01:00,3.355
2024-08-19 13:01:00,3.405
2024-08-19 13:01:00,3.575
2024-08-19 13:01:00,3.275
2024-08-19 12:51:00,0.65
2024-08-19 12:50:00,0.635
2024-08-19 12:50:00,0.655
2024-08-19 12:50:00,0.655
2024-08-19 12:50:00,0.685
2024-08-19 12:50:00,0.555
2024-08-19 12:50:00,0.665
2024-08-19 12:50:00,0.665
2024-08-19 12:50:00,0.66
2024-08-19 12:50:00,0.645
2024-08-19 12:50:00,0.635
2024-08-19 12:50:00,0.605
2024-08-19 12:50:00,0.615
2024-08-19 12:50:00,0.635
2024-08-19 12:49:00,0.675
2024-08-19 12:49:00,0.665
2024-08-19 12:49:00,0.685
2024-08-19 12:49:00,0.655
2024-08-19 12:49:00,0.635
2024-08-19 12:49:00,0.65
2024-08-19 12:48:00,0.665
2024-08-19 12:48:00,0.665
2024-08-19 12:48:00,0.785
2024-08-19 12:48:00,0.665
2024-08-19 12:48:00,0.665
2024-08-19 12:48:00,0.625
2024-08-19 12:48:00,0.645
2024-08-19 12:48:00,0.645
2024-08-19 12:48:00,0.645
2024-08-19 12:48:00,0.635
2024-08-19 12:48:00,0.615
2024-08-19 12:48:00,0.64
2024-08-19 12:48:00,0.625
2024-08-19 12:48:00,0.595
2024-08-19 12:47:00,0.61
2024-08-19 12:47:00,0.635
2024-08-19 12:47:00,0.655
2024-08-19 12:47:00,0.665
2024-08-19 12:47:00,0.665
2024-08-19 12:47:00,0.675
2024-08-19 12:47:00,0.635
2024-08-19 12:47:00,0.665
2024-08-19 12:47:00,0.625
2024-08-19 12:47:00,0.605
2024-08-19 12:47:00,0.645
2024-08-19 12:47:00,0.645
2024-08-19 12:47:00,0.635
2024-08-19 12:47:00,0.655
2024-08-19 12:47:00,0.625
2024-08-19 12:47:00,0.645
2024-08-19 12:47:00,0.615
2024-08-19 12:47:00,0.625
2024-08-19 12:47:00,0.635
2024-08-19 12:46:00,0.615
2024-08-19 12:46:00,0.645
2024-08-19 12:46:00,0.675
2024-08-19 12:46:00,0.675
2024-08-19 12:46:00,0.635
2024-08-19 12:46:00,0.655
2024-08-19 12:46:00,0.635
2024-08-19 12:46:00,0.645
2024-08-19 12:46:00,0.605
2024-08-19 12:46:00,0.64
2024-08-19 12:46:00,0.63
2024-08-19 12:46:00,0.625
2024-08-19 12:46:00,0.655
2024-08-19 12:46:00,0.625
2024-08-19 12:46:00,0.655
